1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	23	23	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	25	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	24	25	25	26	1	1	1	1	1	1	1	1	1	27	28	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	25	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	25	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24	25	25	25	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	30	31	32	15	1	10	11	1	1	1	1	1	1	1	1	1	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	27	28	28	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	28	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	28	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27	28	28	28	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	34	35	19	1	10	11	1	1	24	25	26	1	1	36	37	1	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	38	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	39	40	40	41	15	1	1	1	1	1	1	1	1	24	25	25	25	26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	34	35	19	1	42	42	1	1	27	28	29	1	1	43	44	37	1	1	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38	1	1	1	1	1	45	46	46	47	19	1	1	1	1	1	1	1	1	27	28	28	28	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	49	49	49	49	50	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	34	35	19	1	1	1	1	1	1	1	1	1	1	43	51	52	1	1	5	6	6	6	6	6	6	53	54	6	6	6	55	56	57	6	6	6	6	6	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	48	49	50	15	1	1	1	1	1	1	1	1	12	13	13	14	58	46	47	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	36	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	59	60	60	60	60	60	61	19	1	1	1	42	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	34	35	19	1	1	1	1	1	1	1	1	1	36	62	51	52	1	1	5	6	6	6	6	6	6	63	64	6	6	6	65	6	66	6	6	6	6	6	
1	36	37	1	1	1	1	1	1	1	38	38	1	1	1	1	59	60	61	19	1	1	1	1	1	1	1	1	67	68	68	69	70	46	47	19	1	1	1	1	1	1	1	38	1	1	1	1	1	1	1	36	37	36	62	52	36	37	1	36	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	13	13	13	13	13	14	71	61	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33	34	35	19	1	1	1	1	1	1	1	1	36	62	51	51	52	1	1	5	6	6	6	6	6	6	63	53	54	6	6	72	73	74	6	6	6	6	6	
36	62	52	36	37	36	37	1	1	1	1	1	1	1	12	13	14	71	61	19	1	7	8	1	30	31	31	31	32	75	68	69	70	46	47	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	43	44	62	44	62	51	52	1	43	44	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67	68	68	68	68	68	69	76	61	19	1	38	1	1	1	1	1	1	1	42	1	1	1	42	1	1	1	1	1	1	1	1	1	1	1	7	8	1	36	37	1	1	1	9	9	9	9	1	1	1	1	1	1	12	13	14	77	35	19	1	42	42	1	1	1	1	1	43	51	51	51	52	1	1	5	6	6	6	6	6	6	63	6	64	6	6	6	6	6	6	6	6	53	54	
43	44	62	51	52	43	44	37	1	1	1	1	1	1	67	68	69	76	61	19	1	10	11	1	33	34	34	34	35	78	68	30	31	31	31	31	32	15	1	1	38	79	79	79	79	79	79	1	1	1	36	62	51	51	51	51	51	52	36	62	51	52	1	1	79	79	1	1	1	1	1	1	1	1	1	1	1	1	30	31	31	31	31	31	32	75	69	76	61	19	1	1	1	1	1	1	1	1	42	42	1	1	1	42	42	1	1	1	1	1	1	7	8	1	1	10	11	1	43	44	37	1	9	9	9	9	9	1	1	1	9	1	1	67	68	69	80	35	19	1	10	11	1	1	7	8	1	43	51	51	51	44	37	1	5	6	6	6	6	6	6	63	6	53	54	6	6	6	6	6	6	6	63	64	
43	51	51	51	44	62	51	52	1	79	79	79	1	1	16	17	18	81	82	19	1	10	11	1	83	84	84	84	85	86	17	83	84	84	84	84	85	19	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	89	1	1	1	1	1	1	79	79	79	1	1	83	84	84	84	84	84	85	86	18	81	82	19	1	1	1	1	1	1	1	42	42	42	1	1	1	42	42	42	1	79	79	79	1	10	11	1	1	10	11	36	62	51	52	9	9	9	9	9	9	9	1	1	9	9	1	16	17	18	90	85	19	1	10	11	1	1	10	11	1	43	51	51	51	51	52	1	5	6	6	6	6	6	53	54	6	6	64	6	6	6	6	6	6	53	54	64	
88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	89	91	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	93	1	1	1	1	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	89	1	1	87	88	88	88	89	1	1	1	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	89	1	87	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88
